;"Generated by FINAN XBRL Taxonomy Viewer v4.1.5"
;"Taxonomy: BT11(FrcRptKredietKleinNatuurlijkPersoonCategoriaal2016)"

"Sort";"ID";"Level";"Label en";"Label nl";"Label de";"Label fr";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation en";"Documentation nl";"Documentation de";"Documentation fr";"Ddef.Guidance en";"Ddef.Guidance nl";"Ddef.Guidance de";"Ddef.Guidance fr";"References"
645;"venj-bw2-i:AccountingPrinciplesForTheValuationOfAssetsAndEquityAndLiabilities";2;"   Accounting principles for the valuation of assets and equity and liabilities";"   Grondslagen voor de waardering van activa en passiva";"   Grundsätze der Rechnungslegung für die Bewertung von Vermögenswerten und Passiva";"   Principes comptables pour l'évaluation des actifs et des fonds propres et du passif";"";"AccountingPrinciplesForTheValuationOfAssetsAndEquityAndLiabilities";"venj-bw2-i";"AccountingPrinciplesForTheValuationOfAssetsAndEquityAndLiabilities";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#AccountingPrinciplesForTheValuationOfAssetsAndEquityAndLiabilities";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de activa en passiva in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 100, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 204|Chapter: 110, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 117|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: 300, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 103, Subparagraph: a|Chapter: A2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206|Chapter: B18, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 102, Subparagraph: a|Chapter: B18, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 104"
646;"venj-bw2-i:AssetsPolicy";2;"   Policy of assets";"   Grondslag van activa";"   Politik bezüglich Aktiva";"   Politique en matière d'actifs";"";"AssetsPolicy";"venj-bw2-i";"AssetsPolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#AssetsPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de activa in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: A2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206"
647;"venj-bw2-i:AssetsNoncurrentPolicy";3;"      Policy of non-current assets";"      Grondslag van vaste activa";"      Politik bezüglich des Anlagevermögens";"      Politique en matière d'actifs non courants";"";"AssetsNoncurrentPolicy";"venj-bw2-i";"AssetsNoncurrentPolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#AssetsNoncurrentPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de vaste activa in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: A2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206"
648;"venj-bw2-i:IntangibleAssetsPolicy";4;"         Policy of intangible assets";"         Grondslag van immateriële vaste activa";"         Politik bezüglich der Wertminderung der immateriellen Vermögensgegenstände";"         Politique en matière d'actifs incorporels";"";"IntangibleAssetsPolicy";"venj-bw2-i";"IntangibleAssetsPolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#IntangibleAssetsPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de immateriële vaste activa in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: 210, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 501, Subparagraph: b|Chapter: A2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206|Chapter: B1, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 119|Chapter: B18, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 104"
649;"venj-bw2-i:PropertyPlantEquipmentPolicy";4;"         Policy of property, plant and equipment";"         Grondslag van materiële vaste activa";"         Politik bezüglich des Sachanlagevermögens";"         Politique en matière de biens immobiliers, installations et équipements";"";"PropertyPlantEquipmentPolicy";"venj-bw2-i";"PropertyPlantEquipmentPolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#PropertyPlantEquipmentPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de materiële vaste activa in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: 212, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 701, Subparagraph: a|Chapter: 212, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 701, Subparagraph: c|Chapter: B2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 131, Subparagraph: a|Chapter: B2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 131, Subparagraph: b|Chapter: B2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 131, Subparagraph: c"
650;"venj-bw2-i:FinancialAssetsPolicy";4;"         Policy of financial assets";"         Grondslag van financiële vaste activa";"         Politik bezüglich Finanzanlagen";"         Politique en matière d'actifs financiers";"";"FinancialAssetsPolicy";"venj-bw2-i";"FinancialAssetsPolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#FinancialAssetsPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de financiële vaste activa in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: 214, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 602|Chapter: A2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206|Chapter: B3, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 128"
651;"venj-bw2-i:AssetsCurrentPolicy";3;"      Policy of current assets";"      Grondslag van vlottende activa";"      Politik bezüglich des Umlaufvermögens";"      Politique en matière d'actifs disponibles";"";"AssetsCurrentPolicy";"venj-bw2-i";"AssetsCurrentPolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#AssetsCurrentPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de vlottende activa in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: A2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206"
652;"venj-bw2-i:InventoriesPolicy";4;"         Policy of inventories";"         Grondslag van voorraden";"         Politik bezüglich der Lagerbestände";"         Politique en matière de stocks";"";"InventoriesPolicy";"venj-bw2-i";"InventoriesPolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#InventoriesPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de voorraden in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: 220, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 506, Subparagraph: a|Chapter: 220, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 507, Subparagraph: a|Chapter: 220, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 507, Subparagraph: b|Chapter: 620, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 201|Chapter: A2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206|Chapter: B4, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 110, Subparagraph: a|Chapter: B4, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 110, Subparagraph: b"
653;"rj-i:ConstructionContractsPolicy";4;"         Policy of construction contracts";"         Grondslag van onderhanden projecten";"         Grondslag van onderhanden projecten";"         Grondslag van onderhanden projecten";"";"ConstructionContractsPolicy";"rj-i";"ConstructionContractsPolicy";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#ConstructionContractsPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van onderhanden projecten in de balans.";"";"";"";"";"";"";"Chapter: 221, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 414, Subparagraph: c|Chapter: 300, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 103, Subparagraph: a|Chapter: B5, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 327"
654;"venj-bw2-i:ReceivablesPolicy";4;"         Policy of receivables";"         Grondslag van vorderingen";"         Politik bezüglich der Forderungen";"         Politique en matière de créances à recevoir";"";"ReceivablesPolicy";"venj-bw2-i";"ReceivablesPolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#ReceivablesPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de vorderingen in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: A2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206"
655;"venj-bw2-i:TradeReceivablesPolicy";5;"            Policy of trade receivables";"            Grondslag van vorderingen op handelsdebiteuren";"            Politik bezüglich der Forderungen aus Lieferungen und Leistungen";"            Politique en matière de créances commerciales";"";"TradeReceivablesPolicy";"venj-bw2-i";"TradeReceivablesPolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#TradeReceivablesPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de vorderingen op handelsdebiteuren in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: A2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206"
656;"venj-bw2-i:ReceivablesGroupCompaniesCurrentPolicy";5;"            Policy of receivables from group companies (current)";"            Grondslag van vorderingen op groepsmaatschappijen (kortlopend)";"            Politik bezüglich der Forderungen bei Konzerngesellschaften (kurzfristig)";"            Politique en matière de créances à recevoir de sociétés apparentés (courantes)";"";"ReceivablesGroupCompaniesCurrentPolicy";"venj-bw2-i";"ReceivablesGroupCompaniesCurrentPolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#ReceivablesGroupCompaniesCurrentPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de vorderingen op groepsmaatschappijen (kortlopend) in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: A2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206"
657;"venj-bw2-i:ReceivablesOtherRelatedPartiesCurrentPolicy";5;"            Policy of receivables from other related parties (current)";"            Grondslag van vorderingen op overige verbonden maatschappijen (kortlopend)";"            Politik bezüglich der Forderungen gegenüber anderen bezogenen Parteien (kurzfristig)";"            Politique en matière de créances à recevoir d'autres parties liées (courantes)";"";"ReceivablesOtherRelatedPartiesCurrentPolicy";"venj-bw2-i";"ReceivablesOtherRelatedPartiesCurrentPolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#ReceivablesOtherRelatedPartiesCurrentPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname in de balans en de waarderings-en afschrijvingsmethode van de vorderingen op overige verbonden maatschappijen die binnen een jaar na balansdatum opeisbaar zijn.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5"
658;"venj-bw2-i:ReceivablesShareholdersParticipatingInterestsCurrentPolicy";5;"            Policy of receivables from shareholders and participating interests (current)";"            Grondslag van vorderingen op participanten en op maatschappijen waarin wordt deelgenomen (kortlopend)";"            Politik bezüglich der Forderungen gegenüber Aktionären und Beteiligungen (kurzfristig)";"            Politique en matière de créances à recevoir d'actionnaires et d'intérêts de participation (courantes)";"";"ReceivablesShareholdersParticipatingInterestsCurrentPolicy";"venj-bw2-i";"ReceivablesShareholdersParticipatingInterestsCurrentPolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#ReceivablesShareholdersParticipatingInterestsCurrentPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de vorderingen op participanten en op maatschappijen waarin wordt deelgenomen (kortlopend) in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: A2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206"
659;"frc-i:ReceivablesOtherCurrentBanksPolicy";5;"            Polcies of other receivables (current)";"            Grondslag van overige vorderingen (kortlopend)";"            Grondslag van overige vorderingen (kortlopend)";"            Grondslag van overige vorderingen (kortlopend)";"";"ReceivablesOtherCurrentBanksPolicy";"frc-i";"ReceivablesOtherCurrentBanksPolicy";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ReceivablesOtherCurrentBanksPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"Grondslag van de boekwaarde van het bedrag aan overige vorderingen.";"";"";"";"De grondslag van de boekwaarde van de overige vorderingen. Overige vorderingen zijn het kortlopende deel van de per balansdatum bestaande rechten om geldmiddelen te ontvangen van andere partijen die niet onder andere categorieën van vorderingen vallen. Onder kortlopend wordt verstaan een periode korter dan 1 jaar.";"";"";""
660;"rj-i:DeferredTaxAssetsCurrentPolicy";5;"            Policy of deferred tax assets (current)";"            Grondslag van latente belastingvorderingen (kortlopend)";"            Grondslag van latente belastingvorderingen (kortlopend)";"            Grondslag van latente belastingvorderingen (kortlopend)";"";"DeferredTaxAssetsCurrentPolicy";"rj-i";"DeferredTaxAssetsCurrentPolicy";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#DeferredTaxAssetsCurrentPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van latente belastingvorderingen (kortlopend) in de balans.";"";"";"";"";"";"";"Chapter: 214, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 602|Chapter: 272, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 701"
661;"venj-bw2-i:CalledUpShareCapitalPolicy";5;"            Policy of called-up share capital";"            Grondslag van van aandeelhouders opgevraagde stortingen";"            Politik bezüglich gezeichnetem Aktienkapital";"            Politique en matière de capital-actions libéré";"";"CalledUpShareCapitalPolicy";"venj-bw2-i";"CalledUpShareCapitalPolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#CalledUpShareCapitalPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de van aandeelhouders opgevraagde stortingen in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: A2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206"
662;"rj-i:PensionReceivablesPolicy";5;"            Policy of pension receivables";"            Grondslag van vorderingen uit hoofde van pensioenen";"            Grondslag van vorderingen uit hoofde van pensioenen";"            Grondslag van vorderingen uit hoofde van pensioenen";"";"PensionReceivablesPolicy";"rj-i";"PensionReceivablesPolicy";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#PensionReceivablesPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van vorderingen uit hoofde van pensioenen in de balans.";"";"";"";"";"";"";"Chapter: 271, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 312|Chapter: 271, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 322|Chapter: 300, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 103, Subparagraph: a"
663;"rj-i:TaxReceivablesPolicy";5;"            Policy of tax receivables";"            Grondslag van vorderingen uit hoofde van belastingen";"            Grondslag van vorderingen uit hoofde van belastingen";"            Grondslag van vorderingen uit hoofde van belastingen";"";"TaxReceivablesPolicy";"rj-i";"TaxReceivablesPolicy";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#TaxReceivablesPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van vorderingen uit hoofde van belastingen in de balans.";"";"";"";"";"";"";"Chapter: 272, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 701|Chapter: 300, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 103, Subparagraph: a"
664;"frc-i:CurrentAccountManagingSupervisoryDirectorsPolicy";5;"            Policy of current account managing and supervisory directors";"            Grondslag van de rekening-courant bestuurders en commissarissen";"            Grondslag van de rekening-courant bestuurders en commissarissen";"            Grondslag van de rekening-courant bestuurders en commissarissen";"";"CurrentAccountManagingSupervisoryDirectorsPolicy";"frc-i";"CurrentAccountManagingSupervisoryDirectorsPolicy";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CurrentAccountManagingSupervisoryDirectorsPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De grondslag van de waardering van de lopende rekening-couranten tussen de onderneming en de bestuurders (en commissarissen), ook wel aangeduid als 'rekening-courant directie'.";"";"";"";"De grondslag van de waardering van de lopende rekening-couranten tussen de onderneming en de bestuurders (en commissarissen), ook wel aangeduid als 'rekening-courant directie'.";"";"";""
665;"venj-bw2-i:AccruedIncomePolicy";5;"            Policy of prepayments and accrued income";"            Grondslag van overlopende activa";"            Politik für Vorauszahlungen und aktive Rechnungsabgrenzungsposten";"            Politique en matière de paiements d'avance et d'actif couru";"";"AccruedIncomePolicy";"venj-bw2-i";"AccruedIncomePolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#AccruedIncomePolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de overlopende activa in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: 224, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 102|Chapter: 224, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 106|Chapter: A2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206"
666;"venj-bw2-i:SecuritiesCurrentPolicy";4;"         Policy of securities (current)";"         Grondslag van effecten (kortlopend)";"         Politik bezüglich der Wertpapiere (kurzfristig)";"         Politique en matière de valeurs boursières (courantes)";"";"SecuritiesCurrentPolicy";"venj-bw2-i";"SecuritiesCurrentPolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#SecuritiesCurrentPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de effecten in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: A2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206|Chapter: B6, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 107"
667;"venj-bw2-i:CashAndCashEquivalentsPolicy";4;"         Policy of cash and cash equivalents";"         Grondslag van liquide middelen";"         Politik bezüglich der Zahlungsmittel und Zahlungsmitteläquivalente";"         Politique en matière de liquidités et équivalents de liquidités";"";"CashAndCashEquivalentsPolicy";"venj-bw2-i";"CashAndCashEquivalentsPolicy";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#CashAndCashEquivalentsPolicy";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De criteria voor de opname en waardering van de liquide middelen in de balans.";"";"";"";"";"";"";"Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 120, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 401|Chapter: A2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206"
